Vote ID,date,title,procedure,reading,type_of_vote,type_of_vote_en,rule,raporteur,url,committee_code,main_policy_name,subject,final_vote,author_name,am_no,result_code,yes,no,abstain,did_not_vote,absent,absent_motivated,is_main
4502,09.07.2008,Batteries and accumulators and their waste,***I,Leg,Report,Report,s,BLOKLAND,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ENVI,Environment & public health,Vote: legislative resolution,1,,,+,679,8.0,4.0,0,0,0,1.0
4503,09.07.2008,Restrictions on the marketing and use of certain dangerous substances and preparations,***I,Leg,Report,Report,s,OUZKÝ,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ENVI,Environment & public health,"Block 1
compromise amendments
",0,"PPE-DE, PSE, ALDE, Verts/ALE, GUE/NGL, UEN",,+,581,82.0,28.0,0,0,0,0.0
4504,09.07.2008,Restrictions on the marketing and use of certain dangerous substances and preparations,***I,Leg,Report,Report,s,OUZKÝ,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ENVI,Environment & public health,Vote: legislative resolution,1,,,+,678,9.0,7.0,0,0,0,1.0
4505,09.07.2008,Conditions for access to the natural gas transmission networks,***I,Leg,Report,Report,s,PAPARIZOV,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",Vote: legislative resolution,1,,,+,642,32.0,31.0,0,0,0,1.0
4506,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",After chapter 4,0,Committee,78,+,631,59.0,18.0,0,0,0,0.0
4507,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",After chapter 4,0,Committee,78,+,422,237.0,36.0,0,0,0,0.0
4508,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy","Article 24c, § 3",0,PPE-DE,115,-,278,421.0,11.0,0,0,0,0.0
4509,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy","Article 24c, § 3",0,Committee,94,+,609,64.0,13.0,0,0,0,0.0
4510,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy","Article 24c, § 3",0,Committee,94,-,325,345.0,27.0,0,0,0,0.0
4511,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy","Article 29, after § 3",0,Verts/ALE,143,-,127,572.0,12.0,0,0,0,0.0
4512,09.07.2008,Internal market in natural gas,***I,Leg,Report,Report,s,LA RUSSA,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",Vote: legislative resolution,1,,,+,579,80.0,52.0,0,0,0,1.0
4513,09.07.2008,Coordination of social security systems,***I,Leg,Report,Report,s,LAMBERT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,EMPL,Employment & social affairs,Vote: legislative resolution,1,,,+,678,27.0,8.0,0,0,0,1.0
4514,09.07.2008,Coordination of social security systems,***I,Leg,Report,Report,s,BOZKURT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,EMPL,Employment & social affairs,Vote: legislative resolution,1,,,+,674,22.0,8.0,0,0,0,1.0
4515,09.07.2008,Extending Regulation (EC) No 883/2004 to third country nationals otherwise excluded,*,Leg,Report,Report,s,LAMBERT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,EMPL,Employment & social affairs,Vote: legislative resolution,1,,,+,663,26.0,13.0,0,0,0,1.0
4516,09.07.2008,Formation of political groups (amendment of Rule 29),,Non,Report,Report,s,CORBETT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,AFCO,Constitutional and inter-institutional affairs,Article 29 - § 2,0,"PPE-DE, PSE, Verts/ALE, GUE/NGL, UEN",3,+,492,180.0,31.0,0,0,0,0.0
4517,09.07.2008,Formation of political groups (amendment of Rule 29),,Non,Report,Report,s,CORBETT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,AFCO,Constitutional and inter-institutional affairs,"Article 29, après
§ 2
",0,Committee,1,+,411,274.0,19.0,0,0,0,0.0
4518,09.07.2008,Formation of political groups (amendment of Rule 29),,Non,Report,Report,s,CORBETT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,AFCO,Constitutional and inter-institutional affairs,Vote: proposal for a decision,1,,,+,481,203.0,26.0,0,0,0,1.0
4519,09.07.2008,The role of the national judge in the European judicial system,,Non,Report,Report,s,WALLIS,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,JURI,Juridical affairs,Vote: resolution (as a whole),1,,,+,625,50.0,27.0,0,0,0,1.0
4520,09.07.2008,Airbus/Boeing disputes,,Non,Motion for a resolution by the INTA Committee (B6-0334/2008),Motion for a resolution by the INTA Committee (B6-0334/2008),s,,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,,Transport & tourism,"§ 1, after point f",0,GUE/NGL,11,-,48,616.0,44.0,0,0,0,0.0
4521,09.07.2008,Airbus/Boeing disputes,,Non,Motion for a resolution by the INTA Committee (B6-0334/2008),Motion for a resolution by the INTA Committee (B6-0334/2008),s,,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,,Transport & tourism,after recital J,0,GUE/NGL,7,-,111,572.0,19.0,0,0,0,0.0
4522,09.07.2008,Airbus/Boeing disputes,,Non,Motion for a resolution by the INTA Committee (B6-0334/2008),Motion for a resolution by the INTA Committee (B6-0334/2008),s,,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,,Transport & tourism,After rec. K,0,GUE/NGL,9,-,148,549.0,12.0,0,0,0,0.0
4523,09.07.2008,Airbus/Boeing disputes,,Non,Motion for a resolution by the INTA Committee (B6-0334/2008),Motion for a resolution by the INTA Committee (B6-0334/2008),s,,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,,Transport & tourism,Vote: resolution (as a whole),1,,,+,589,53.0,64.0,0,0,0,1.0
4524,09.07.2008,European strategic energy technology plan,,Non,Report,Report,s, BUZEK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",§ 29,0,Original text,§,+,555,122.0,26.0,0,0,0,0.0
4525,09.07.2008,European strategic energy technology plan,,Non,Report,Report,s, BUZEK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",§ 30,0,Original text,§,+,658,15.0,13.0,0,0,0,0.0
4526,09.07.2008,European strategic energy technology plan,,Non,Report,Report,s, BUZEK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",§ 36,0,Original text,§,+,680,23.0,7.0,0,0,0,0.0
4527,09.07.2008,European strategic energy technology plan,,Non,Report,Report,s, BUZEK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ITRE,"Industry, research & energy",Vote: resolution (as a whole),1,,,+,596,85.0,14.0,0,0,0,1.0
4528,09.07.2008,Sovereign Wealth Funds,,Non,"Motion for a resolution by the ECON Committee
(B6-0304/2008)
","Motion for a resolution by the ECON Committee
(B6-0304/2008)
",s,,,,Economics,Vote: resolution (as a whole),1,,,+,661,11.0,23.0,0,0,0,1.0
4529,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,"§ 4, indent 1",0,Verts/ALE,6,+,363,327.0,3.0,0,0,0,0.0
4530,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,"§ 7, indent 3",0,Verts/ALE,7,-,53,612.0,17.0,0,0,0,0.0
4531,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,"§ 7, after indent 4",0,Verts/ALE,8,-,269,399.0,6.0,0,0,0,0.0
4532,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,After § 23,0,Verts/ALE,9,-,287,405.0,6.0,0,0,0,0.0
4533,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,§ 25,0,PPE-DE,4,-,285,389.0,14.0,0,0,0,0.0
4534,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,Recital A,0,Verts/ALE,5,-,277,398.0,9.0,0,0,0,0.0
4535,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,Recital A,0,Verts/ALE,5,-,87,580.0,6.0,0,0,0,0.0
4536,09.07.2008,Towards a new culture of urban mobility,,Non,Report,Report,s,RACK,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,TRANS,Transport & tourism,Vote: resolution (as a whole),1,,,+,558,100.0,33.0,0,0,0,1.0
4537,09.07.2008,Report on the ECB annual report for 2007,,Non,Report,Report,s,SCHMIDT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ECON,Economics,After § 12,0,Verts/ALE,1,-,283,395.0,10.0,0,0,0,0.0
4538,09.07.2008,Report on the ECB annual report for 2007,,Non,Report,Report,s,SCHMIDT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ECON,Economics,After § 12,0,Verts/ALE,2,-,268,384.0,21.0,0,0,0,0.0
4539,09.07.2008,Report on the ECB annual report for 2007,,Non,Report,Report,s,SCHMIDT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ECON,Economics,After § 13,0,Verts/ALE,3,-,280,387.0,11.0,0,0,0,0.0
4540,09.07.2008,Report on the ECB annual report for 2007,,Non,Report,Report,s,SCHMIDT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ECON,Economics,After § 13,0,Verts/ALE,4,-,255,404.0,9.0,0,0,0,0.0
4541,09.07.2008,Report on the ECB annual report for 2007,,Non,Report,Report,s,SCHMIDT,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080709&secondRef=TOC,ECON,Economics,Vote: resolution (as a whole),1,,,+,501,83.0,78.0,0,0,0,1.0
4542,10.07.2008,Common consular instructions: biometric identifiers and visa applications,***I,Leg,Report,Report,s,LUDFORD,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,LIBE,"Civil liberties, justice & home affairs",Vote: legislative resolution,1,,,+,445,64.0,41.0,0,0,0,1.0
4543,10.07.2008,EC/Mauritania Fisheries Partnership Agreement for the period 1 August 2008 to 31 July 2012,*,Leg,Report,Report,s,ESTÉVEZ,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,PECH,Fisheries,Proposal to reject the Commission proposal,0,IND/DEM,5,-,27,516.0,14.0,0,0,0,0.0
4544,10.07.2008,EC/Mauritania Fisheries Partnership Agreement for the period 1 August 2008 to 31 July 2012,*,Leg,Report,Report,s,ESTÉVEZ,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,PECH,Fisheries,After Article 1,0,IND/DEM,6,-,41,532.0,6.0,0,0,0,0.0
4545,10.07.2008,EC/Mauritania Fisheries Partnership Agreement for the period 1 August 2008 to 31 July 2012,*,Leg,Report,Report,s,ESTÉVEZ,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,PECH,Fisheries,Vote: legislative resolution,1,,,+,518,53.0,15.0,0,0,0,1.0
4546,10.07.2008,European Union fishing fleets affected by the economic crisis,,Non,Proposal for a regulation,Proposal for a regulation,s,,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,Agriculture,After recital 13,0,Verts/ALE,1,-,159,303.0,125.0,0,0,0,0.0
4547,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",§1,0,UEN,18,-,284,329.0,11.0,0,0,0,0.0
4548,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",After recital B,0,UEN,11,-,290,325.0,15.0,0,0,0,0.0
4549,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",After recital B,0,UEN,12,+,322,287.0,19.0,0,0,0,0.0
4550,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",After recital E,0,UEN,16,-,291,320.0,11.0,0,0,0,0.0
4551,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",after recital H,0,UEN,17,-,287,326.0,16.0,0,0,0,0.0
4552,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",after recital M,0,UEN,14,-,274,327.0,20.0,0,0,0,0.0
4553,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",after recital M,0,UEN,15,-,291,318.0,16.0,0,0,0,0.0
4554,10.07.2008,Census of the Roma on the basis of ethnicity in Italy,,Non,Motion for a résolution B6-0348/2008,Motion for a résolution B6-0348/2008,s,"PSE, ALDE, Verts/ALE, GUE/NGL",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,"Civil liberties, justice & home affairs",Vote: resolution (as a whole),1,,,+,336,220.0,77.0,0,0,0,1.0
4555,10.07.2008,Situation in China after the earthquake and before the Olympic Games,,Non,Joint motion for a resolution RC-B6-0338/2008,Joint motion for a resolution RC-B6-0338/2008,s,"ALDE, Verts/ALE",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,Foreign & security policy,Vote: resolution (as a whole),1,,,-,138,446.0,41.0,0,0,0,1.0
4556,10.07.2008,Situation in China after the earthquake and before the Olympic Games,,Non,Joint motion for a resolution RC-B6-0340/2008,Joint motion for a resolution RC-B6-0340/2008,s,"PPE-DE, PSE, UEN",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,Foreign & security policy,§ 1,0,Verts/ALE,15,-,209,406.0,13.0,0,0,0,0.0
4557,10.07.2008,Situation in China after the earthquake and before the Olympic Games,,Non,Joint motion for a resolution RC-B6-0340/2008,Joint motion for a resolution RC-B6-0340/2008,s,"PPE-DE, PSE, UEN",http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080710&secondRef=TOC,,Foreign & security policy,§ 3,0,ALDE,3D,-,100,504.0,18.0,0,0,0,0.0
